point_id,point_name,f1_C2,f2_C1,f3_C2-C1,f4_O3,f5_O3,f6_O3,f7_H4,f8_H4,f9_H4,f10_H5,f11_H5,f12_H5,f13_H6,f14_H6,f15_H6,f16_H8,f17_H8,f18_H8,f19_H9,f20_H9,f21_H9,wfn_energy,iqa,integration_error,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s
11,ETL-SAMPLE-50000010,2.1087957135190862,4.149586818859768,0.6777001223006841,6.547104579864428,1.5795860653467535,0.450362572046294,4.736705095569985,1.216439604692352,0.987506084664739,4.759172073301205,1.9344933403317925,0.9512538708067295,3.24803840099865,2.036547272150438,-0.4223947306875404,3.352624561723852,1.0656166905016247,-0.40416297048570915,7.812096874580789,1.6778592281239577,0.6111315037465933,-155.045889647628,-0.59109011972,1.4197499436e-05,-0.0022296855622,-0.0017851343959905917,0.13846712064571978,-0.011315125339116702,-0.11537806811908047,0.0021256108109571578,0.002469119053597814,0.1745639715626276,0.0028730122755898646,0.0039443377452908004,0.21337327409014228,-0.06365079185284667,-0.0004884761618696394,-0.0020526746032388777,-0.22772868614608488,-0.021996011283497725,-0.057864225697485616,0.004573742207614563,-0.010803589949611501,-0.04960262390887882,0.016068379823108457,-0.000673953481837913,-0.0033484342950171426,0.025784061975562385,0.09323596266252085
12,ETL-SAMPLE-50000011,2.086972751678694,4.172419956844556,0.7638094029692175,4.31137120780051,1.4797620910855274,1.3992993957198447,5.593636384884527,1.2736904997822234,0.6660363484770105,5.53516655736263,1.8930981190421479,0.7140819628985443,3.646499718474716,1.100069384032562,-0.30376195443687215,3.1757426198169827,2.1374608783564923,-0.3981322811157429,6.16208528565557,1.4131493012504694,1.3887517341522355,-155.041121587984,-0.58386836515,1.9302034294e-05,0.034166509228,-0.020470009982471636,0.1332266462037855,0.0329560402988745,-0.12586500174793838,0.012742039793342857,0.025873336445916304,0.13499261744901256,-0.044416063287075876,-0.029405171813018608,0.22220608298933486,-0.07875529035690379,0.010255419655056688,-0.03436645510268025,-0.12509681089274527,-0.06084504231207368,-0.051838231973936326,0.08689890046550568,0.02276571848102306,-0.08273228048290453,-0.023792141310841137,-0.014717002746983456,-0.021298153153871777,-0.08833489080338199,0.37552468329966754
13,ETL-SAMPLE-50000012,2.045664781910759,4.247044668293061,0.7111364215491738,6.369468501138719,1.666657703218835,0.4560184879505415,4.615781043741308,1.8519166172353532,1.0833444182576377,5.382045207394379,1.2196236819514532,0.8920303359873422,3.3780720215149134,1.0587372089429883,-0.4357254613626993,3.2742990755163652,2.1894877068356724,-0.19028583288189618,6.2994110552257725,1.8155689972999989,0.21548786044818125,-155.035827886174,-0.59174898577,1.77812348e-05,-0.0083808906627,-4.277797765596392e-05,0.14246839807965173,-0.0018371232021362725,-0.1038229679127591,-0.005325850592332178,-0.008098133986900862,0.17547022034505552,-0.00023453943588604208,-0.019802309669791032,0.19966487509772546,-0.06071037370174039,0.0037335406950271635,0.01047261931875718,-0.23312709980341206,-0.03586621963289604,0.0038616336882218213,-0.0068943743968088896,0.033186102103497525,-0.036373647824468044,0.0365779469516227,-0.014927826117575684,0.05365232032792722,0.03891465258350164,0.13096348842220945
14,ETL-SAMPLE-50000013,2.1313088140228182,4.231555617838252,0.6446220908938248,6.2547934157923955,1.8789912717050918,0.5017510315978433,5.429792569668632,1.2154061804805936,0.6324868691357792,4.704483716081145,1.6618343535489921,1.0881368995483098,3.4145318688656734,1.9840079433415592,-0.4393438129437851,3.3248398637705585,1.0333084222467495,-0.2882361974979508,6.498659376339363,2.1325202270078796,0.6493542160316138,-155.037601904692,-0.59216618684,1.5393616773e-05,-0.0063031481025,0.003975118258310176,0.13693379871454567,-0.00019782621837514947,-0.12411077335192876,0.00030984876277886437,-0.006504299609813584,0.18186681908785426,-0.005571395819650671,0.02712821576690773,0.2315775459452557,-0.07169170238501445,0.009900695550224723,0.012609823235588307,-0.22966134716529346,-0.03159306696988474,-0.013160389571845626,-0.01931291054721492,-0.01625383892175509,0.019960704603123988,0.03301266624053054,-0.026017405422181564,-0.008112526960830086,-0.008849704805940987,0.13645693149519617
15,ETL-SAMPLE-50000014,2.154285367513633,3.9697015484354807,0.7288085187398238,6.213331305078255,1.3215926942066345,0.49583971482848993,4.225351848546116,1.330144711758993,1.176432253743997,5.100236503808827,1.952318339799773,0.791750320412653,3.696291137288873,1.9443092889855373,-0.3705627350414715,3.1175324900798236,0.9769397579511222,-0.4044112380981186,7.3212449859192406,1.285282956189068,0.7106394182428605,-155.040798290687,-0.58785354886,2.8836649107e-05,-0.0012565736381,0.04552437870806825,0.1418248223011674,0.015403220370532125,-0.12329757342558954,-0.029949489315059717,-0.011366410507629836,0.16090991803286614,-0.01642354033626372,0.03500514810990274,0.23046533298223734,-0.07476646072614879,-0.06130297499162286,-0.00648832848886049,-0.2129678741500978,-0.06749486467909016,-0.03881076836418729,-0.16417582055478813,-0.0401955009660602,-0.019867406750149273,0.0013373944185779971,0.18149823341173402,0.034630935510581384,0.030228605948572324,0.23968628892855687
16,ETL-SAMPLE-50000015,2.065764949996436,4.013552005606131,0.7012643717625342,4.7214305248633535,1.422912568520739,1.3051523894653008,5.128981728166732,1.9426014399272882,0.7397860880097418,5.560023188915006,1.282854759237173,0.5534243340529993,3.1533415110783025,2.0681671601751055,-0.40143657396273813,3.2904565357039908,1.0076761762285777,-0.386212157561279,5.797349996613878,1.677370109781961,1.383551115252937,-155.033411676502,-0.58751823248,1.8057638485e-05,0.0046031232937,0.008087968849076721,0.14410361000041613,0.01485636484690657,-0.12165689782007606,-0.009255950847544044,0.012050244143505461,0.1406266165536449,-0.02229387216437061,-0.0033658173322543006,0.22917606064098664,-0.10628334794963448,-0.019808558347421595,-0.02174760022147234,-0.16184100397420548,-0.06375456478964295,-0.02043213885469775,-0.021541340394491276,-0.0036736459797552415,-0.07376501686344368,0.07171982120180573,0.09517027322997147,0.005333718665283282,0.006024661633385055,0.35787900289333385
17,ETL-SAMPLE-50000016,2.0637721859288396,4.075334806157474,0.737594364424866,6.327462881033462,1.3874834411696133,0.4937569894250978,4.847404319089405,2.028176131699836,0.8935348381584683,4.509068714496626,1.335606586443122,1.1523562948778598,3.4075881577136036,1.0312744843011916,-0.3361473436465322,3.4944842921859114,2.0003362347747258,-0.326526033738646,6.532496175654196,1.41109519079947,0.1992954677109171,-155.041552626519,-0.59050262351,2.4977148618e-05,0.0033205355713,0.016199684820537758,0.1345333079181609,0.018721380628007114,-0.11861058324959362,-0.013281268410655557,0.000638519884714215,0.17259287137270318,-0.017014871292056533,0.011806657049569236,0.20589813843689206,-0.0503178787831669,-0.0173579784877419,-0.007920081520180092,-0.2207263768036703,-0.05958272975614819,-0.04137336138446798,-0.07034540571346573,-0.03375694696267137,-0.02385817526122365,-0.01701752339777026,0.062003480310376044,0.018581813706910068,0.01737566112097548,0.21581579617531577
18,ETL-SAMPLE-50000017,2.0273899467190257,4.145759694547564,0.7222257408630017,4.795526584414613,1.327679514115262,1.2999048581028065,5.379434765327781,1.9602080553250765,0.78453146174225,5.911482471059779,1.4117924048908015,0.545112503137076,3.563647854577232,2.0164122432649543,-0.33939080095107316,3.243685293455655,1.0458092348432542,-0.4133981493721747,6.497344577150247,1.4287951642174659,1.2195724098387495,-155.039913712863,-0.58739053883,2.3966698202e-05,0.020350759027,0.02244760810177428,0.13423013177025844,0.016343996481105797,-0.11793226688130268,-0.018609188802823286,-0.0002458096885807049,0.15209734863615698,-0.02129945136606563,-0.0021499534316656212,0.21055837445718914,-0.06330820016543945,-0.04194066757020513,-0.015594938794183727,-0.16831539623999467,-0.052001956591127364,-0.014120670212574677,-0.05661090683888372,-0.013873057382951274,-0.04323110601973565,0.0012589513728338338,0.14639168887010623,0.01008302428587383,-0.014360024961519863,0.27348115321796496
19,ETL-SAMPLE-50000018,2.0943481789098923,4.045329380123981,0.7722001530113427,4.731421808283222,2.0044913563724966,1.1720663647950005,5.968706400466224,1.593771207419573,0.5697444126666429,4.622015296540346,1.1935175182177193,1.0816279940742721,3.4680183470390404,2.0270476412874356,-0.34740636521470636,3.30918993199024,1.0129964506182305,-0.306672712967269,4.443211720122023,2.398091846248718,1.0723089315143102,-155.045070733772,-0.59000167762,2.6085624426e-05,0.0005461688709,0.013288568375111894,0.13932174337130837,0.027227439291380117,-0.11508921010028655,-0.011795737372798333,-0.02040780946642824,0.1540708057648651,-0.023559968222588542,0.018541711364854014,0.19944869545292243,-0.018298544612484015,0.030186489765207318,0.03495223294589182,-0.18323534345613648,-0.08307356471581191,-0.05617978150981946,-0.041684029674609206,-0.05136861203790773,-0.0989078439718544,-0.1487005650277263,-0.09435015072528766,0.020486561061696343,-0.01579227541494446,0.3163796024592847
20,ETL-SAMPLE-50000019,2.086714857870248,4.0881593644155965,0.7410304615602938,6.204964005065718,1.8168356010438877,0.5191072940224376,5.158300108129073,1.2105393578138797,0.7907242537001551,4.269135763493322,1.7488479161419979,1.1924442150563395,3.4712344033686464,2.071333078108111,-0.3349753642032236,3.241828713277911,0.9599847248584306,-0.2795143849227724,7.402190039835499,1.6266347328546056,0.48461324545524953,-155.044045941281,-0.59368679755,1.5835345916e-05,-0.025388424041,0.008853383622256211,0.1456631910562238,0.01378875296714139,-0.11558317989400611,7.0928784901208055e-06,-0.01515764785609519,0.16931098996668048,-0.014464717772299763,0.03684046819521886,0.21529665724615907,-0.080736829676636,0.0009977676935821202,0.019194571700551707,-0.22421433517507514,-0.06702595217601415,-0.001993008453093314,-0.04073491540003786,-0.007567537322941889,-0.01522866010304175,0.03299406637660895,-0.03558022844669121,0.026928136086628703,0.04131699826484337,0.2611889778154301
21,ETL-SAMPLE-50000020,2.0967649296797712,3.9654285766737187,0.7615732394152179,4.2946816602113955,1.2989028418307176,1.3672344330247796,5.18792958981539,1.9247700784365196,0.8635341696257455,5.490374902069435,1.3387935012001695,0.5941300812992417,3.4558677254346453,2.0648427433099332,-0.4104029777149098,3.5092171198815114,1.055189431996838,-0.27332162885766575,3.4774578845161077,1.0302291188544133,1.7057812333412505,-155.039417456965,-0.59060603825,2.0052474527e-05,-0.013043585356,-0.0039338681767737554,0.13674201288095086,0.041576779582624575,-0.13609859368876243,-0.009209604489983338,0.04624200734352114,0.12969321244347648,-0.05229101850883352,-0.04396477520515781,0.19959729800725823,-0.03395497903800795,-0.030215550713771567,-0.09910147031143866,-0.10382320505072223,-0.06940646750135562,-0.11533985867949127,0.05385008766942602,0.05405143843421589,-0.032825063642762255,-0.16026133637977535,0.12660311239902233,0.07021888869399984,-0.14439092373693402,0.3554938119628395
22,ETL-SAMPLE-50000021,2.008356080507569,4.2322097501577165,0.6727680686027537,6.1591536151304,1.8873467974113538,0.5080369543143775,5.539201008971644,1.2328990711075916,0.6543016292131846,4.4979894882822355,1.6802257543707868,1.1603628643527162,3.2374693008422084,2.2049335508501553,-0.33059331481812904,3.461594947997344,1.1804170371154923,-0.3762525430056591,5.997075421534862,2.037797865531965,0.2288505276227147,-155.040942684703,-0.59008460971,1.8690138541e-05,-0.0015692835765,-0.024962889595979143,0.13560797136186373,0.005201573747707489,-0.10975899607315828,0.016896931102670276,0.0036180021506333256,0.17191411117193603,-0.008762225785063558,-0.033097817438055836,0.20151048799458507,-0.0657681980279022,0.0271189853125916,0.0015380351450387162,-0.21104239314216308,-0.03519902498162978,0.007267722014565981,0.10105628744879858,0.02635834777232366,-0.0011482865220607884,0.04396955210264327,-0.08888064702923222,-0.007210788458404733,0.012311208433053208,0.16300743491823266
23,ETL-SAMPLE-50000022,2.144647126529659,4.241296865022836,0.6788914873417583,5.883428016089067,1.1827529031293926,0.8887896482416898,5.918861033061021,1.6830513254698272,0.47199812603149444,4.509235233762045,1.882663946458493,1.0585898848056654,3.260359781969068,1.0154068855463454,-0.3833923012693717,3.3456775955359688,2.19259499306358,-0.2872901485160306,6.845100297725563,1.3343235584504582,1.1065925662571767,-155.036757078211,-0.59124046001,1.7827861275e-05,-0.013586798005,-0.0017679630817636835,0.14636173884357434,-0.008411137521847765,-0.10528430297437456,0.003533652760683792,-0.013912604630722938,0.17289160947689786,0.0020832940769517972,-0.002846840220735828,0.20475520297270394,-0.08298108872273699,0.007670372103103891,0.017635173310134537,-0.23169135372699212,-0.03188836129228682,-0.026489954799589828,-0.0005287424562670003,0.023800054036075373,-0.04450142979586186,0.052475650861602365,-0.051185918171976506,0.032267304536219905,0.035253264762461704,0.1302957877198375
24,ETL-SAMPLE-50000023,2.0765342501524278,4.264320590813089,0.7072151868224207,6.079101116181544,1.8983971506700166,0.5272742819902667,4.624501442145231,1.58393387807923,1.2058359025293608,5.78268449234207,1.2822135325987225,0.6070335158743297,3.211519789562385,1.0465821686650918,-0.4483277580905444,3.552538609637206,1.9826830079819309,-0.34456873622660206,6.751687290049498,1.902351103761358,0.25102818364384566,-155.025206920359,-0.59120320351,2.1009816995e-05,-0.0037739607069,0.024094668870042378,0.1397760791427191,0.010766202201534746,-0.11917464855758993,-0.0166969889536099,-0.01787804800705486,0.1711711034385125,-0.018835827771728226,0.01875261457101911,0.22376022327282236,-0.07377848854118446,-0.03158924142620984,0.015045545391021285,-0.2206156773482324,-0.03493692801412729,-0.0042562299986723725,-0.08900805772161256,-0.00437067395124685,-0.021227425735715334,0.026333759147961797,0.08515927377885857,0.036911405766583485,0.028597566547520027,0.2112738862443506
25,ETL-SAMPLE-50000024,2.0739272505129818,4.073312591971041,0.7108987105391329,5.480561760094744,1.9706601949241511,1.0060426646307117,4.194541122535027,1.1981684877630776,1.0414600229493036,5.727574363077893,1.4571787952676107,0.46590921416796804,3.2736671087547777,0.9170800442391313,-0.22278095888245802,3.3655537393299433,1.969262161918201,-0.43851991852534106,7.130400787441782,1.835875319515277,0.9743172851975511,-155.041985233371,-0.59247420743,2.6794801026e-05,-0.015140693286,0.015257266026502292,0.14285249536244576,0.010027287264457604,-0.11317786597350976,-0.007810475671522339,0.0075327047806910226,0.16665302118794176,-0.008929370790663926,0.041213144785331474,0.20916334798228708,-0.049551466376901984,-0.013361831328592465,-0.015133755648470987,-0.2177619466791161,-0.055339275805965,-0.036749276928585206,-0.0612815365369009,-0.04232938343306508,-0.06887899908985283,-0.01652460486238207,0.04868968404128873,-0.006061110227548735,0.034446459803142204,0.19176443011994165
26,ETL-SAMPLE-50000025,2.105948568888668,3.9510494934580547,0.7348936157553341,5.776546463759867,1.1629436824910862,0.6359631217260133,4.282837481019963,1.642541452109386,1.2285842444375894,5.4987037850527685,1.837660013568982,0.6426448299392642,3.397785975747353,2.040476260174322,-0.3576217395215994,3.473764169374338,1.0579079342600664,-0.3268146475515158,5.686347153091313,0.8684263366792392,0.48145671188979,-155.040111640985,-0.59138332645,2.0781538716e-05,-0.0091367275501,-0.0014811370908200741,0.13741322151006108,0.03112970688780283,-0.13282004880613166,0.002915942525542207,0.00214739034455954,0.16341479461899988,-0.027231396289601754,0.009215781553764138,0.22881519872262138,-0.06846508621332367,0.005846496959472358,-0.001777857767579704,-0.19963054202115996,-0.0781462629625613,-0.02937135603373644,-0.00029807080147428375,0.00797712568160246,-0.005486938923553207,-0.01552513525653425,-0.026371474108903847,0.012932779161955149,-0.013603211847355287,0.28384363781648964
27,ETL-SAMPLE-50000026,2.083281955298498,4.248362353991288,0.6692364610978234,4.802835315765332,1.1986072204788283,1.1667479206128812,6.038996014791927,1.4976956711587284,0.46963401955680295,5.172596804690155,1.9383700247933164,0.8655121859708464,3.4623977786000153,1.116574078524212,-0.3602242211376074,3.3787636393920026,2.178576381264488,-0.2642568817173159,3.839687637327756,1.2675378466065872,1.54147043794868,-155.038943798313,-0.59257944663,2.2118715315e-05,-0.0084389968019,-0.0060774287585262455,0.13359669364490276,-0.00017411748210348875,-0.12195211214263599,-0.0003348718967149155,0.02615702407569802,0.15575022012769354,-0.011193180014093506,-0.059713773143354125,0.20396547726643127,-0.05817936408244518,-0.047680661455284816,-0.0496986192260258,-0.14847324951391133,-0.06283633921398644,-0.03476995206238664,0.08662657650523359,-0.00795518149257065,-0.011347069719026685,-0.020230095807874965,0.16178505416827385,-0.03729690963606105,-0.07297423972706042,0.28741407416540626
28,ETL-SAMPLE-50000027,2.137143614938601,3.9430857397284247,0.8350205413119892,6.511944268348393,1.6890121363126582,0.659538301021775,4.111602827174739,1.8998830746390343,1.216429656917932,4.582136853408143,1.1163436945133338,0.9744290652987786,3.3443331181795735,1.0187398357798043,-0.34171792708540827,3.8123744137956956,1.9424661926901694,-0.40800438031777986,7.678508084035057,1.5146685803295874,0.6151724451604867,-155.023404616074,-0.58837003679,1.9971973605e-05,0.0044960053559,0.012818146016136464,0.14070117689651457,0.03121629843958782,-0.12300819337647896,-0.003280155090527208,-0.021473529917050715,0.15527853435172553,-0.023849468731565786,0.03708744930262456,0.21465251259037446,-0.048508406594520985,-0.005341182313902199,0.029277695297942417,-0.20902456709974696,-0.09928232599957533,-0.07259754454107613,-0.05470004371933257,-0.012590981656229811,-0.07007731087156964,-0.05602096076746463,-0.011470666062915875,0.007328680427325262,0.05927016453110813,0.35325345503631667
29,ETL-SAMPLE-50000028,1.9724380426980956,3.990704578217008,0.7659145362624875,6.064070236636117,1.2406248070761756,0.6383503846393475,4.269740307308628,1.5350534630340988,1.253271957965014,5.447273460791887,1.8873657901484853,0.6926003960929439,3.1839607731066657,2.1446671648720352,-0.3328973567337275,2.9584510834385047,0.8668464846947926,-0.3406111194252875,7.621158084828959,1.3682929712871137,0.6414639142668018,-155.029856916012,-0.59137247467,2.841160257e-05,-0.050835778958,0.02803926219527203,0.15561779852872548,-0.0005406181749981892,-0.09672059684254163,-0.019405483919666452,-0.004310441331204816,0.15137322657276792,-0.004571763886663934,0.03239714286197478,0.21445190030066258,-0.113152430903615,-0.02341885178231498,-0.005539529401368847,-0.2021547309139374,-0.053899234719686814,0.07508543997327582,-0.11606520627500902,0.001427428035938095,-0.07399493144991388,0.10758059234879915,0.07596602046551354,0.029500660728532836,0.07526332272438192,0.21449140446306392
