point_id,point_name,f1_C2,f2_C1,f3_C2-C1,f4_O3,f5_O3,f6_O3,f7_H4,f8_H4,f9_H4,f10_H5,f11_H5,f12_H5,f13_H7,f14_H7,f15_H7,f16_H8,f17_H8,f18_H8,f19_H9,f20_H9,f21_H9,wfn_energy,iqa,integration_error,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s
11,ETL-SAMPLE-50000010,1.957746639450017,4.104398600935793,0.6649790597588907,5.36879332500452,1.9372015313512072,1.0240475814771899,5.800887201430173,1.5604845710679447,0.4000162101124395,4.817028426932115,1.1947245400988753,0.9052467128991423,3.24803840099865,1.0506996611765298,-0.45038618819770826,3.0818488840092226,2.1659574759707243,-0.444709771717428,6.787498569842497,1.766635099876829,1.124276018625373,-155.045889647628,-0.59235026017,2.1926401464e-05,-0.039375923943,-0.014373778777941215,0.15095773368375381,-0.0145873544159766,-0.10082414186787768,0.007556861407302388,0.006289880332340822,0.16150072867701418,0.005400434254413367,-0.012703868434348259,0.20207465537479707,-0.07905708979465136,0.023292366140055084,-0.0012246507498683164,-0.22361122648891613,-0.009086171280656776,-0.011442957723432845,0.04403300313468749,0.025331399591838482,-0.11971510482183488,0.060019935631431987,-0.0693719792114389,0.016117311257499243,0.09918717547624574,0.0723462646133419
12,ETL-SAMPLE-50000011,2.169914736380621,4.19849772317607,0.7646208530293472,5.853961149751214,1.9727944341890213,0.6152774619088496,4.417134533083695,1.6145776328460757,1.2450489773863713,5.640184189077541,1.2735651175239857,0.6875441307984967,3.646499718474716,2.0187504437537376,-0.2944198076777088,3.418087209130961,1.0913815282178465,-0.3723184272851159,7.271254362749825,1.9640903094328441,0.8215451789676058,-155.041121587984,-0.59059458863,1.678244664e-05,0.0029507787208,0.010187045906163619,0.1342371026697423,0.027232219910199952,-0.1319812157197577,-0.006008951605211442,-0.010706345224505564,0.1738688515913544,-0.026097660168929875,0.008336578743349405,0.22560038902450602,-0.06724129508287152,-0.014873869477867901,0.011626942761560231,-0.21304945432547348,-0.07785958101137766,-0.04987997438882796,-0.02787438540500543,-0.005753395973804064,0.03582007421276835,-0.01168631187605306,0.02826567667194246,0.0223977090584741,-0.019860903323198897,0.300705248131703
13,ETL-SAMPLE-50000012,2.1618805445973015,4.3771603867303694,0.6749925193588568,5.526954983339856,1.153097631787504,0.8895714375858409,5.967035974589362,1.666623360039499,0.4352725580535045,5.204444948761854,1.845830370379368,1.0061085777646916,3.3780720215149134,2.0599369289430833,-0.3950117844244253,3.630402180695379,1.1039965666008933,-0.2251334102860963,5.245837225401019,0.8558529832475799,0.7310029068790221,-155.035827886174,-0.58877683442,1.2721463771e-05,0.019740154062,-0.024854320067944448,0.13154642327277963,0.008559300864242933,-0.11961216576290573,0.02567955284703799,0.008757817445797025,0.18373802871031214,-0.00898659987599114,-0.0027874026666101365,0.21551986176242205,-0.040606331168849326,0.01691468069176123,-0.0027148439078057028,-0.23446208717626818,-0.03808994224947857,-0.04863557835031911,0.11523292868833168,0.013461577846849487,-0.025818237855980898,-0.025381652933435195,-0.08371878351290042,-0.05294833467511687,-0.029176815386931038,0.14466395859674472
14,ETL-SAMPLE-50000013,2.034104074181024,4.14534104901924,0.6630658581015847,4.860710600944041,1.5446787055167497,1.2425220234640477,5.575649621907515,1.8589201052528006,0.5356589353537474,5.599066327500184,1.276130421190518,0.5924749231501033,3.4145318688656734,1.1381468013815041,-0.4681598279804557,3.118112219785499,2.187977648832235,-0.2824062394316835,5.333916176485065,1.2099577011035816,1.3479811910715256,-155.037601904692,-0.58929347444,2.1294363641e-05,0.00028776535719,-0.019441965390473326,0.14242557884035262,0.003076264972049502,-0.11737215803617182,0.010979837913996364,0.007077623490305887,0.151452007962477,-0.009112245437180653,-0.041928218675068615,0.2349493052301281,-0.09412892845375115,0.00044256681095229526,-0.003316181386223325,-0.1760565584403316,-0.056227881838756086,0.035958757391726354,0.09061973428187055,0.032647876778817524,-0.06409048980549033,0.08062008717931174,-0.008616412043077521,-0.007517774340141169,0.031662763088891856,0.29108452387634265
15,ETL-SAMPLE-50000014,2.1171415920473864,4.124585543453838,0.6546658902681198,5.437220878929511,2.072155189846084,0.8304598917890007,5.793139218523243,1.4939315371137776,0.4190242274022987,4.648770133369194,1.296802892200543,1.029165404139419,3.696291137288873,1.1692404749323664,-0.3557923390674891,3.2114732630558644,2.092391030913137,-0.4393634473428108,7.077247480955526,1.9558331034642573,0.8040427067657081,-155.040798290687,-0.58987483504,1.6252948783e-05,0.0061387545789,-0.027643332633145917,0.13596509882421393,0.004573528654782534,-0.12134250159231423,0.018320827546551392,0.019461251796029384,0.17246581504952382,-0.009539087964002857,-0.026728691508510267,0.22346999199783357,-0.054065857789614834,0.02797690451310095,-0.016776446588800672,-0.22058659814217654,-0.0319304337607642,-0.04503583231694261,0.12082815649075294,-0.01855062268634714,-0.054003219116243374,-0.007117722605288096,-0.07735614453079237,-0.035603745457633874,0.004076585474419037,0.14219518795084127
16,ETL-SAMPLE-50000015,1.9161287201291626,4.001915843807788,0.6742834893408912,6.150832892009971,1.2805331595121996,0.4822043919727971,4.428595773140275,1.404589927233998,1.1199964944638803,5.342085269265944,1.9344647940174904,0.602340912343654,3.1533415110783025,1.0085400866657197,-0.41705486273598363,3.2613395231404225,2.085164509449385,-0.43620223755498805,6.963362572862723,1.1427704451572822,0.6904910229949432,-155.033411676502,-0.59367977362,2.8044138005e-05,-0.061340720157,0.008777990837165222,0.1438865413521972,-0.008064209725397495,-0.11521776828911927,-0.007085116498194934,0.0031370097606426613,0.16705270991233306,-0.001549178204821748,0.0030779652312271227,0.21965262095648247,-0.0903885233120227,-0.014297795368424697,-0.013538916729023284,-0.21861289995686778,-0.017341450451272528,0.029892762783678112,-0.030303888258513916,-0.019229116301745904,-0.0753889136546598,0.08244713862136856,0.052799113208416036,-0.0011676956134880675,0.08382885407877046,0.11389232147350083
17,ETL-SAMPLE-50000016,2.1163823609114507,4.105783041875263,0.7327660390838893,4.801802979303996,1.2723512762067608,1.2647738235201513,5.839200427175738,1.4652903842385474,0.4558956950750304,5.114396417588724,1.949914900454786,0.8415810837388743,3.4075881577136036,2.0942823378714968,-0.3266074081504945,3.215992109118877,0.9841636386469803,-0.3170611485637943,4.2679924778497025,0.9029302685792242,1.439616351156235,-155.041552626519,-0.59234193535,2.0344129293e-05,-0.020029060946,0.011607468645415765,0.14784788733048956,0.017397519835333844,-0.11363625951469346,-0.0068454576465295175,0.015482432374194052,0.15154457973484534,-0.020814381358772796,-0.006621433838499648,0.20311662231880906,-0.05369387334769369,-0.061223464276173596,-0.04753254180846817,-0.17273490364393565,-0.07994070487525241,-0.053650661109925904,-0.010098431861285262,0.006028629742687872,-0.05853978169564249,-0.09563828326681172,0.19873093133696138,0.012773348017177485,-0.044578353062477094,0.33930444538446153
18,ETL-SAMPLE-50000017,2.1248383609460437,4.109738345591064,0.7548990788653316,6.425876320700842,1.407893875161455,0.4920454494691525,4.640318634412689,1.2953758219436207,1.177060932064546,5.170413318372978,1.9378320662914286,0.9197179737292401,3.563647854577232,1.1590342163096097,-0.33561818970388707,3.1957788370991516,2.153607043813012,-0.38274592429826904,7.5663974047378275,1.4452384851832354,0.6993864799212922,-155.039913712863,-0.59038377413,1.2561850331e-05,-0.0035363342259,-0.0252435881608771,0.14024020333723866,0.012583103891652434,-0.11754738089808871,0.012841037420860537,0.02327469103609257,0.16837272036736056,-0.014593931820359325,-0.04176671647551772,0.21556423730019142,-0.06410016545754083,0.019195173276653637,-0.023827442127027396,-0.21464618069453964,-0.05939679961774158,-0.04419786681650481,0.1009312190311671,0.008391502150823812,-0.02360347937524158,-0.014078542651034828,-0.022803364882038754,-0.05909169358448691,0.005783711345473216,0.21301258357804143
19,ETL-SAMPLE-50000018,2.0376296805834992,4.17237977145652,0.7051464042590151,5.1928874906526294,1.0964595809625293,0.9251734875087255,4.963911108588496,1.877001567130017,1.0362182651088794,5.900284418138564,1.5852939715132333,0.447677091144834,3.4680183470390404,1.078514269424753,-0.327522575410205,3.2959996364129727,2.0995336035808503,-0.3511866843351774,4.353845771517432,0.8095477254604664,1.1707981259221552,-155.045070733772,-0.59484272496,2.0329979257e-05,-0.025640635762,-0.01696313765390518,0.14171599456071712,0.005094446318658387,-0.11441342467783641,0.015959108774684986,0.012329301547756345,0.17252455005078116,-0.006816807193238987,-0.00322983092228072,0.20758545734349046,-0.026462705060089506,-0.014960944123405501,-0.015725733763025416,-0.22192594424380507,-0.046605868090047416,-0.050683180622997134,0.02525238145219143,0.0697153214895435,-0.11538915611266037,-0.0946132354858444,0.033419938376893756,-0.03334132458573465,0.021173041517160086,0.17153968371781378
20,ETL-SAMPLE-50000019,2.097738998630102,4.115669704685071,0.7306623002178785,4.629987295488505,1.7634417314202548,1.3169080970082094,5.661903432799698,1.766872262856898,0.5661086995669325,5.161989709892466,1.1972321288183607,0.7360146521309285,3.4712344033686464,1.0705468853230133,-0.3284998964552352,3.5501125456564417,2.029477562424495,-0.291107905905496,5.894217958315741,1.991055472993473,1.2420914977170707,-155.044045941281,-0.58667343233,2.2730170545e-05,0.031625918672,0.0028568077787953852,0.1293996135237045,0.03304802641147491,-0.12844492436168323,-0.0023845387176178465,-0.01784704861440624,0.15258728734846316,-0.03377062771758335,0.024733731648554275,0.21711082027142842,-0.05816409075196474,0.0259458280503316,0.03743387529731212,-0.16392647421924367,-0.07682300857787235,-0.05443582769530217,-0.052241072043766094,0.004403173762393029,-0.037067824170163896,-0.03122433812419521,-0.08617532769382685,0.009684001479504455,-0.04615248459013348,0.3801368580193886
21,ETL-SAMPLE-50000020,2.153987268105875,4.27749754022725,0.6335691816354972,6.271956267903799,1.3493140978766909,0.36281198176049817,4.929662540626909,1.383392268141374,1.0217053232844622,5.364784825262562,1.9283454987723074,0.6336167728578346,3.4558677254346453,1.0486059123642852,-0.33502459712672367,3.394793458033613,2.1240437485222348,-0.3277042581900836,6.270025923816916,1.2780141350023986,0.07895350265469259,-155.039417456965,-0.59028102794,1.5256727578e-05,0.0044749745816,-0.0010750160417084542,0.13550328921761437,-0.0025650753645044006,-0.11262137857802572,-0.0011718975051529348,0.006819087148794512,0.1865665982553243,-0.0025403357178347234,-0.009841587938495006,0.20343824088149623,-0.06865104265124292,-0.004070673269125383,-0.00795707275783739,-0.2350077057398103,-0.023573883500462713,-0.025081711189505557,-0.0008591059222247289,-0.00498241900939946,0.032689793266082234,0.028574619111765325,0.02033777359401222,-0.023157721539593994,-0.038776515578190125,0.09458887929312669
22,ETL-SAMPLE-50000021,2.146200621283286,4.065439474782974,0.7735873005864571,4.5444466753483885,1.7218868708585842,1.3708321757633095,5.756334783701473,1.7751023658169824,0.6207214750679187,5.193129019443431,1.164696055051341,0.785743582337086,3.2374693008422084,1.0300668392117907,-0.3822952335545613,3.2919759924572354,2.1439033014076174,-0.28737225086604823,3.5234519648406524,1.9002907783067169,1.7130688995027392,-155.040942684703,-0.5926643056,2.6589919131e-05,-0.030963101479,0.005616621656122513,0.14490399081275218,0.022973715010422523,-0.14020300226564789,0.0019328782308054501,-0.0322959049241648,0.12865145006088408,-0.044581441494975386,0.04409620759250808,0.23883819118377156,-0.10556410572681454,0.03475623851240444,0.07415460008048555,-0.09113407423947353,-0.07749151162810752,-0.10263866679819961,-0.0998737698257579,0.02050340960896676,-0.060095899235458085,-0.03528334283166516,-0.1379434589412816,-0.04401307493421979,-0.18753461313184605,0.40340508905181616
23,ETL-SAMPLE-50000022,2.051693156540974,4.144535762010002,0.7045941978797234,5.358500029410018,1.8343853951717575,1.1622574547373765,5.15435609329838,1.195967163815041,0.8069538072324984,5.715388523623554,1.7111107955462965,0.44459745722503496,3.260359781969068,2.1493270468235086,-0.4173616511949745,3.677771265524981,1.1544744567793361,-0.31364196525637233,6.999670069703174,1.8802413538683556,1.0109290222299963,-155.036757078211,-0.58891122572,2.646916727e-05,0.0096650433577,-0.03132836334076622,0.1396549846200629,0.013133640363814796,-0.11078806957462854,0.023684662428843314,0.011618429685424158,0.16740967094355946,-0.01514036929863936,-0.01606052595216516,0.20357808276923145,-0.05648325291287163,0.04678515475320007,-0.005794860073105999,-0.22640482090816222,-0.04193779480227672,-0.026475137102589977,0.10208737319624286,0.0302409096154157,-0.045901598222167654,0.00035371245901369045,-0.15893152476893777,-0.006858870379083927,0.05484893655456579,0.20339151275939252
24,ETL-SAMPLE-50000023,2.054342767986513,4.351136106547233,0.6603707962570332,5.96771489200523,1.1771109003919271,0.5567470633435945,5.834062917296285,1.883153794042376,0.5528149785770997,4.823719709696261,1.5389917636836963,1.1190859025540918,3.211519789562385,2.1237412847013024,-0.42665783666532225,3.08255701581997,0.9270170506098987,-0.3501850478729042,5.98326760682125,0.8753290669975134,0.5783305413456908,-155.025206920359,-0.59202284981,2.106929175e-05,-0.030330928806,0.011267894888956005,0.15521474429820295,-0.02211791760452754,-0.09635499919397593,-0.0053007891208778765,0.00021694533904402407,0.17043273830924094,0.009987099758609673,0.02592953476537283,0.22270245882102271,-0.10878124438823991,-0.008715491207554353,-0.0025387863945718486,-0.24027916423398107,-0.008512562356736005,0.07131281550108878,-0.050969291050998025,-0.0013888365732396613,-0.06522589672016718,0.12642943186857777,0.03128593400769221,-0.004653718019424919,0.06767541265156149,0.06926863663927277
25,ETL-SAMPLE-50000024,2.1225675593916185,3.835964109165139,0.8182807324271747,6.3600146197662495,1.6084406461501504,0.6285111461375499,4.012874177316744,2.0076799177484697,1.1076660958250348,4.254496394072777,1.1813181097907235,1.165504640583988,3.2736671087547777,2.1700410515858346,-0.312197938359279,3.390447651127913,1.1133579336746267,-0.37387091449729837,7.47936933576083,1.5398665953823871,0.8334859125224484,-155.041985233371,-0.59035899645,2.424088047e-05,-0.015253780734,-0.012499416030171906,0.1435911414895675,0.025006822494581735,-0.12024663770778683,0.003143777491914536,0.00340302045888616,0.1481027438766816,-0.017259627735828106,-0.02882280468151186,0.20863706741868077,-0.046099993695099054,0.016812861636212033,-0.0007368701366686765,-0.19216010631648536,-0.102708009105273,-0.09631866234734136,0.04232230164098205,0.023856838121732792,-0.10381266151391268,-0.08685084852992135,-0.026653005462188063,-0.004256177411649107,0.03332850304262364,0.31301416761547224
26,ETL-SAMPLE-50000025,2.0064744299666937,4.016996943259346,0.6870511352639871,5.867355682521286,1.9553654644521448,0.5491648205951112,5.416849792341797,1.2507741642085732,0.6336519362026025,4.467900140824971,1.5971493045154175,1.1573533250993955,3.397785975747353,1.0541770549575968,-0.35025251622889514,3.2437465280644,2.1539122345260853,-0.372806315342406,6.132254862546343,2.065506163739482,0.23469492162844757,-155.040111640985,-0.5919077767,1.671206307e-05,-0.021528672256,-0.013143478521289081,0.1413697146929492,0.008748178341040636,-0.11585718593289716,0.009440637661641809,0.002441519369863135,0.16560964891523072,-0.012711862770455669,-0.012308222012806467,0.2126445730741303,-0.07977035126470493,0.012457931386944994,0.0027332528486486763,-0.20877186218546182,-0.03825547425682603,0.018644767456065237,0.0549912841783785,0.0019772957665610486,-0.025469175932234432,0.039507233559414184,-0.041114099576741274,-0.018403818202822643,0.02498368158103454,0.16454955938276186
27,ETL-SAMPLE-50000026,2.04860371526151,4.051517779257305,0.7535431815784828,5.341257888563903,2.0997596802735545,0.8373951970712642,4.6712492608020035,1.326145927613059,1.1499818178741539,5.850763013976593,1.455605471445626,0.544422842484352,3.4623977786000153,2.0088924091772986,-0.39748141918578006,3.476534161013294,1.0035890572670148,-0.23528348398595367,5.536777873663603,2.2169671356570966,0.46149807166781515,-155.038943798313,-0.59028363776,2.3469883297e-05,0.0040635269763,0.004069226000141625,0.13662768433613728,0.024624503461678653,-0.11959117801778953,-0.005525240200403265,0.0028047751583424457,0.1666551630401808,-0.022213697806995725,0.01157543402772955,0.21357165772683612,-0.04104942560466721,0.00576138012361887,-0.00974867108911804,-0.21691765313399367,-0.056716325174002984,-0.011608268818449667,-0.026871698412855402,-0.0658998773668926,-0.07469834042761989,-0.04296474095245984,0.0043040291436193204,0.0048211387710506825,0.03134833972108503,0.21627595090367244
28,ETL-SAMPLE-50000027,2.0699124030611755,4.25567156024618,0.6896383928368873,6.035335679213058,1.1666522600448361,0.8254820341649686,5.698304001114619,1.7130835666079862,0.4473728328893826,4.383887566039009,1.8314044673671948,1.1083663526095395,3.3443331181795735,2.195105147698584,-0.243589105278018,3.223455077646459,0.9908783481895257,-0.5511362889887242,6.594067095015412,1.1142425717570668,1.1051960451466207,-155.023404616074,-0.59310648164,2.0530071512e-05,-0.03174840329,0.011271413735252173,0.15462083369881544,-0.015146492938522035,-0.10538432647768198,-0.008962930370331227,-0.023355537716421564,0.16204945989323277,0.006400754915508795,-0.003459838583655162,0.2153863943909321,-0.09426937318294908,-0.01652561296426696,0.026694135836189032,-0.23107869617002388,-0.01918776573749039,0.02567610250591579,-0.05715390820597324,0.039237956397696845,-0.08008801855500088,0.1052428036764669,0.019405124150853346,0.07608908773234645,0.11115769008077246,0.1072063336619101
29,ETL-SAMPLE-50000028,2.014691647783228,4.044785458152505,0.7477824307666802,6.0329532297510156,1.9323671730326524,0.6597586611251369,5.408008259280187,1.2643708415655834,0.6578742773016865,4.425979266026114,1.5916881396272042,1.2394303224872423,3.1839607731066657,1.0068094623651005,-0.31587683145562157,3.66736923403768,1.8890978699804837,-0.33580530456662655,7.1479750656011785,1.979815927969905,0.883008260976965,-155.029856916012,-0.59029427722,1.9709114344e-05,-0.0058041522867,0.02757557173785826,0.13594508310431938,0.028470959625526156,-0.11937581400254807,-0.018216131537735842,-0.016049087213784542,0.16824789409005192,-0.02911165643807723,0.03430625849499057,0.219611630493222,-0.06231600182590274,-0.02370843326775902,0.01916046241741169,-0.21454731482551326,-0.06297228327956322,0.0005736415969534001,-0.09533690020787565,-0.018522358676833276,-0.02446405262070609,-0.00013879388815724885,0.07954583684729344,0.0098186175373097,0.02814365784824432,0.28625240425902226
