point_id,point_name,f1_C1,f2_O3,f3_C1-O3,f4_C2,f5_C2,f6_C2,f7_H4,f8_H4,f9_H4,f10_H6,f11_H6,f12_H6,f13_H7,f14_H7,f15_H7,f16_H8,f17_H8,f18_H8,f19_H9,f20_H9,f21_H9,wfn_energy,iqa,integration_error,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s
11,ETL-SAMPLE-50000010,2.080323004184255,3.7729026782493014,0.7566581654636312,4.025409823424395,2.1250063187658377,-0.49979695955874787,3.340457927688177,0.9795200286807736,-0.32248067796804936,4.817028426932115,2.5270785716582487,-0.39052142349648067,4.759172073301205,1.999212015151823,-0.998241895458753,5.814290947959365,1.9709835419009432,-0.3253981611941502,3.9640715229734598,1.3393971762833696,1.1801044028069545,-155.045889647628,-0.59196313953,3.1180316307e-05,-0.040849593761,-0.007433930427340418,0.15126546715120762,0.018505835729837,-0.10401357386677106,0.010479308413456413,0.017272274372691243,0.13351602992409287,-0.018602746423533184,0.001223738229125415,0.1808832483610263,-0.0896920626060624,0.017089154448632193,-0.02367215649114196,-0.15360522389764547,-0.048896928442097476,0.015268190192199516,0.08902853058959923,-0.05212567458091546,-0.04413166808704637,0.0539173624360712,-0.05820323207572297,-0.07420423297435627,0.07176687256265933,0.15072049084349934
12,ETL-SAMPLE-50000011,2.0711391038155273,3.9614644209817538,0.6741136506430203,4.293406014799582,0.9469479966741718,-0.3547067306374646,3.4017943442540726,2.0970108296531187,-0.3154172531945796,5.640184189077541,1.2337591124083689,-0.5774340919841012,5.53516655736263,0.87290562365148,0.07468636183091337,4.7213467609879665,0.5997714453792995,-0.7634493406928909,4.701081111306902,1.9437597878845314,0.8332431252892762,-155.041121587984,-0.59140205019,2.2612773477e-05,-0.017882947871,0.010732202855869516,0.1453073283911673,0.010616851206058259,-0.09509857148079093,-0.012404809842271335,-0.0050765330559908225,0.15597431482901,-0.00879169400966932,0.018520540490398727,0.16821684151899538,-0.08299383862727314,-0.014503801305379278,0.00814441739709325,-0.1751418927674476,-0.041445518928188714,0.006225935870785096,-0.1252901465753862,-0.009214581097333346,-0.026347619055831762,0.07876765760852504,0.08408599413943364,0.030255287466461177,-0.021766659638394706,0.11332948914766228
13,ETL-SAMPLE-50000012,2.186013253178312,3.702377738506617,0.7366417682422354,4.491121212909032,1.0687320791580621,-0.39433272343219244,3.3181663550253893,2.1418119097437907,-0.3331186627679031,5.204444948761854,0.6436466369767277,-0.3751485183499782,5.382045207394379,1.2137801858231092,-0.7777804161292907,5.836731287955919,1.2827045932287207,-0.16204657740536169,5.112332247852156,1.4141899770054092,0.546655948732482,-155.035827886174,-0.58733696193,1.650747013e-05,-0.0042924990317,-0.012188777201323407,0.14148327003717978,0.032816218971089633,-0.11250369883496475,0.005826364559720021,0.015036304723109442,0.14572424644785623,-0.023865687106241103,-0.008739809115798495,0.18381957344277275,-0.07660053488168105,-0.004465216109557579,-0.015239350495068315,-0.17016452026594145,-0.07629479736548869,-0.017068360212126762,-0.029764872628195927,0.01915975389866547,-0.0034544336630417446,0.01986738405280826,0.01759846649185387,0.005509457191933007,0.01244989230904328,0.19204432321333048
14,ETL-SAMPLE-50000013,2.0554039125198633,3.6214555733995097,0.8124629091643281,4.17200994174773,2.1047055352414445,-0.3997106682324716,3.2248095389452187,0.9681625598053819,-0.3351886743387083,5.599066327500184,2.2134484707452473,-0.06137308133706614,4.704483716081145,2.3396577112288286,-0.9172481052735391,5.428864818555055,1.7941971669642804,-0.4968237143029262,3.8405985568160017,1.8786822461386334,1.2048803064538196,-155.037601904692,-0.59054982102,2.667806988e-05,-0.043926681752,0.011158138155955358,0.1519230019102045,0.043567822834558484,-0.10384581138509275,0.0020140461453897777,0.006620425816761172,0.13201039433624998,-0.03587817365583313,0.03081179376040795,0.17812163321213728,-0.09300603988136347,0.015109908231247969,-0.022619701194749646,-0.1572065547405859,-0.08534045909256743,-0.04273743987852943,0.015328969536093527,-0.010521982501676016,-0.11234117353201338,0.039543589740594944,-0.10214631936808549,-0.02238909132209051,0.0308718004758069,0.2651578051187147
15,ETL-SAMPLE-50000014,2.0649459628139213,3.9888218325610074,0.7254419983755555,4.040297742233714,2.1434786957164453,-0.3943493461264524,3.4177548387032672,1.0398640729190072,-0.2784131410098898,4.648770133369194,2.6157161234543933,-0.40363136928443827,5.100236503808827,1.8870483671479166,-0.7594555987779035,5.77977726143593,2.050171766854217,-0.1669483880219941,4.5998402791959,1.1881436512312904,0.835058111050533,-155.040798290687,-0.58955913562,2.2445316819e-05,-0.0070080224207,-0.012938242462012639,0.14036629886731947,0.018441411343080135,-0.09037324747168965,0.012155788019102061,0.010155249109028573,0.1563794834939244,-0.016364877536962075,-0.019404509623446073,0.1570964613065421,-0.07640773244436098,0.0255097526408675,-0.004277391155388213,-0.1794730827109219,-0.043472801782819544,0.01574974207885233,0.131093531772227,0.002487135483420561,-0.006596835686199003,0.05479161169649852,-0.0899283012953424,-0.07046662179703507,0.01247860553731114,0.13628217811002508
16,ETL-SAMPLE-50000015,2.16698323057108,3.8256605824734367,0.7800313768716295,4.055039237357356,2.1555869064751634,-0.4112233502996748,3.6106558692866058,1.087141628391116,-0.17294761654055346,5.342085269265944,1.934629295939942,-0.6504876903846472,5.560023188915006,2.196934327850056,-0.050211778073573805,4.323010024720161,2.5795375770029976,-0.8178029963353329,4.999701967121973,1.2815426069831166,0.699731578041233,-155.033411676502,-0.58445639793,2.2799981588e-05,0.013423058259,-0.030033229490814037,0.13487106179017774,0.03946497658709533,-0.09938080163190141,0.02516706925453169,0.037768052053549724,0.14609000183204285,-0.029982331183882147,-0.03463972489592746,0.1537867331101939,-0.08378337164030374,0.05356932696937983,-0.047810664408113976,-0.16113626029918013,-0.08043395250521765,-0.02885005808979623,0.20942216153959992,0.007695787155349276,0.015074617355013765,0.05888869500359575,-0.1774633394534818,-0.09705053929244249,-0.024752035802369964,0.23461876298633563
17,ETL-SAMPLE-50000016,2.056751450728826,3.846401114350558,0.7488962077115089,4.1516964922274,0.9950380134669086,-0.42532613682853027,3.384725651028957,2.116493898344405,-0.47208177117894234,5.114396417588724,0.6991299745072294,-0.03702450833715894,4.509068714496626,0.9187240641322784,-1.0009545899223824,5.748395207371847,1.2358013725280916,-0.34434791085875016,5.297458063162812,1.384981915785799,0.560051108536951,-155.041552626519,-0.58869156503,2.6495941306e-05,-0.0012544904915,-0.0019513089336476858,0.14087626612434287,0.007937219996266155,-0.10040360033722828,-0.000756877715620265,-7.226024857851341e-05,0.13983060542165432,-0.007849568981401892,0.00012800394278433304,0.16723327264469945,-0.08727087717522733,-0.017978105974151812,0.00919744354922836,-0.15434933752483745,-0.027248730693423553,-0.014429978411646203,-0.046639340857873406,0.026294573116004943,-0.033399152938423646,0.09427372151059818,0.07668631356735128,0.003358026834424016,0.043065842638503396,0.062304762864557314
18,ETL-SAMPLE-50000017,2.1197123133002815,4.025253585872788,0.7188817564146686,4.338050425180997,2.09234168388051,-0.40948364746761196,3.3566658343957907,0.9244431042311947,-0.3098221059110865,5.170413318372978,1.8919878052602719,-0.8102790035243833,5.911482471059779,2.032090889723725,-0.13032828795177076,4.857097066855875,2.5115487642939254,-0.574110523942519,4.098135639279474,1.20466979909466,1.000741566742508,-155.039913712863,-0.58922078292,1.7776115187e-05,-0.0082303635235,0.011513268244824668,0.14492408994613065,0.010485043616600673,-0.09113055556533285,-0.0024023005833814586,-0.0008573265435782771,0.1539584245355022,-0.008849275646823616,0.012787631862710987,0.16500966614952298,-0.07937932164224266,-0.011880956063700425,0.0009729528200208636,-0.17748748647035925,-0.04674261533508318,0.017669041903139858,0.029895439044904746,-0.0007494092375614895,-0.03215123907838785,0.060058819406516625,0.008415088692990073,-0.037484417481942506,0.0030244522895928392,0.1241599685109723
19,ETL-SAMPLE-50000018,2.1479329780111325,3.711355063668181,0.7530207655912606,4.158354397576401,2.2337282895928325,-0.3358676323045124,3.5703636855943968,1.0454916041577056,-0.3036006526704031,5.900284418138564,2.038695349181359,-0.23165142687868118,4.622015296540346,2.635406601621454,0.05567884846159702,4.687201555299984,2.2131637438326424,-0.9019571206285509,5.1379334016361,1.7751862197501171,0.573890083205679,-155.045070733772,-0.58670206827,2.4174529085e-05,0.0025252459257,-0.01566954908542613,0.13761867300568698,0.03371987797177327,-0.10217936986586051,0.010912563947391235,0.003969210073273089,0.14215459032695554,-0.023923350779767684,-0.03433058931610265,0.16052297332455687,-0.07347735459690545,0.03850141055347222,-0.0023047452826785602,-0.15604131096178908,-0.06758543516898369,-0.0062977896877465175,0.1423824246490454,-0.029393618922529157,-0.004352980423141352,0.028066688018444554,-0.10839129028922058,-0.060467585475078495,0.001730381983366902,0.16378549370894743
20,ETL-SAMPLE-50000019,2.0064358931498982,3.8610069426148548,0.7131767893896287,4.012798828317227,2.211996306651468,-0.4448518501430309,3.201345263694118,1.0266685857182918,-0.33699456428514357,5.161989709892466,2.416778296545978,0.0075410676954232175,4.269135763493322,2.364024016599936,-1.0918908994943788,5.417062591683423,1.9034986008415637,-0.551308687139998,5.020643666741112,1.2934884007710337,0.5827012018166718,-155.044045941281,-0.59136231115,2.5483199916e-05,-0.033568410736,-0.01493361796533816,0.1473684536761837,0.003930450319532326,-0.08891664788809105,0.018619239465920232,0.02500987377312969,0.14434409644468552,-0.0061455409585906146,-0.0053368445895518035,0.15886787107379818,-0.10228709903024853,0.022834243724452405,-0.04539540317528025,-0.15796020653279766,-0.02443765246105198,0.00623363230666751,0.11315057748864171,-0.0459570048641932,-0.03389335475537995,0.12143200842939612,-0.13924829280943699,-0.04478403338198263,0.02737472471240037,0.06782973497054356
21,ETL-SAMPLE-50000020,2.0210785974930614,3.7461808163313175,0.7650555473048615,3.996653939956225,2.239783814771489,-0.3340560096298789,3.386885923766201,1.0252643763108749,-0.25996755066887867,5.364784825262562,2.0568765493672783,-0.7077383613351956,5.490374902069435,2.1543292138716574,0.041758791199766394,4.121735411106011,2.7387062167536778,-0.5982554879117029,4.85771425725616,1.8948556270487904,0.7411619214545285,-155.039417456965,-0.589093073,2.9636402034e-05,-0.02390161698,-0.021245361967113175,0.14326457087511055,0.031705955290432644,-0.08233587990009406,0.020706659414615015,0.011780571742243458,0.1433824944912561,-0.023218383763620065,-0.04301697653059989,0.1348821087778316,-0.08692065203924151,0.024310276692123208,-0.01639225632885036,-0.15316621459642948,-0.06765013315953677,0.024101702732130297,0.20730347049755515,-0.0006588477045251153,-0.010730482709522003,0.07319737059360865,-0.09228773392331176,-0.04197481904310668,-0.012824927317565404,0.18649475473928523
22,ETL-SAMPLE-50000021,2.169966857825362,3.8328055849946514,0.7273132976171629,4.135168107589774,2.2060621112792074,-0.42526307794952684,3.4415733196163165,1.0321055748301473,-0.3159880160274248,5.193129019443431,2.4029496422575862,0.05723088748931228,4.4979894882822355,2.4396660065926374,-0.9792283791716915,5.703548791390923,1.9453393980075586,-0.4392463241444414,4.997525039830545,1.8745123560241197,0.6285671631629832,-155.040942684703,-0.58855942413,2.2088301133e-05,-0.015418033435,-0.01815722504758662,0.14591800675657504,0.022445904251457288,-0.10172597206230805,0.017733721246736632,0.014847040187669148,0.14022555873404569,-0.01725764256926144,-0.01810206477422878,0.1687106931961952,-0.10486785394862956,0.04510121417056854,-0.024413788976471784,-0.15275844066313315,-0.053263559343823014,-0.025733049480164385,0.1507451356199645,-0.01816484724446061,-0.013549086061608227,0.09997006233994418,-0.15249296231867712,-0.05455593777859363,0.000882010609101503,0.1271769862064739
23,ETL-SAMPLE-50000022,2.1236230606662265,3.877498375299306,0.7434023119525027,3.9888220995473036,1.006439749509922,-0.5777935403497233,3.3891511016778986,2.141703450075972,-0.22667806820290037,5.715388523623554,1.0448312852401094,-0.30917700725592395,4.509235233762045,0.5303462874892813,-0.7847844622834284,4.57470908212028,1.2615050960958882,-1.0400326248664282,3.8174061521599127,1.7342746094250907,1.2130351943434043,-155.036757078211,-0.59156963948,2.546199762e-05,-0.034796044802,0.02652576247463191,0.1467044257338465,0.010198319671786693,-0.10569491095559495,-0.02552397985554373,-0.03445570667234526,0.13434618191284506,-0.014049743922329373,0.01961755093518809,0.17677410118779358,-0.09964138682519924,-0.036182515010201054,0.0421272814706048,-0.14653479183340218,-0.04205058050899517,0.04101416209442388,-0.19493111279790326,0.04336447502277373,0.02349058932038284,0.0976183508264038,0.11015329238830293,0.10378344910988366,0.07651913892378438,0.13214380486525104
24,ETL-SAMPLE-50000023,2.14053577856153,3.636056565141654,0.7897074108712101,4.340715762373963,0.9541808466197222,-0.3202277370739827,3.5605466194895965,2.1019887972697346,-0.35468574961432364,4.823719709696261,0.6235075591829596,-0.7383280617334779,5.78268449234207,1.1908390040873449,-0.5299532893754927,5.4583233870653505,0.8433976755494378,0.11300472115081697,4.462823149374008,1.234035194962048,1.008884386441036,-155.025206920359,-0.58635113189,2.3683318923e-05,-0.012264445132,0.005370174032445485,0.14984818614538978,0.058233465218602176,-0.10789175814120719,-0.011291532127699256,-0.01266781916902624,0.13616849767798436,-0.045287998454660874,0.018682331254493333,0.18263333590260922,-0.08007371201090392,-0.006273081399140839,0.02858659193640626,-0.1687856449702164,-0.09575774618260055,-0.030315494407334845,-0.13402041302971493,-0.014100616520035072,-0.08974336358914407,0.006445450372346322,0.06964585458853931,0.03178941935511136,-0.013188177565015329,0.293575033516391
25,ETL-SAMPLE-50000024,2.10279069098357,4.041850923450807,0.6552838536301137,4.002271493559457,1.0769587978400155,-0.5857848287866089,3.3341052461158696,2.0938675656418977,-0.33912076579332096,4.254496394072777,1.285606261386234,-1.0987160403136498,5.727574363077893,1.293840518402309,-0.4721436667249742,4.89955919474156,0.6721940044568561,-0.5639209158928515,4.202481658090577,1.8315438511242006,1.0311729592278318,-155.041985233371,-0.59222748543,2.2198981273e-05,-0.025941416362,0.011293490268461423,0.14604106010883014,-0.01351276160334653,-0.10865469706487008,-0.013340659391823861,-0.020771803131273702,0.14563501976652063,0.004085463130114941,-0.006124205318682055,0.1882150675202507,-0.07227727543774744,-0.028278449400174713,0.02274675977933897,-0.16437501975254262,0.014174635632125919,0.010818034561842145,-0.09432264890787288,0.043904841198361064,0.03288131175499542,0.06366275686472732,0.09423754727035469,0.08500543480220424,0.0765485207946863,-0.04392988699454558
26,ETL-SAMPLE-50000025,2.027684205474659,3.74142092674078,0.7760908507771436,4.097212724658737,2.12761524923821,-0.36047881533256376,3.1513647035958536,0.9536579077069979,-0.3432302215993465,4.467900140824971,2.447474504814758,-0.8164726830822985,5.4987037850527685,1.827663893476966,-0.5181642959860203,5.392666676124026,2.2367816516843377,0.05310064263955025,5.270348648545252,1.7415132555864492,0.6197081152568743,-155.040111640985,-0.58868804034,2.8446519752e-05,-0.019299095319,0.010000128113573287,0.14343218299841917,0.015958752343704537,-0.0902540295081753,-0.0018234303774436074,-0.0025288743732894744,0.13892799208516077,-0.01076365926017691,0.01041339908099144,0.15760242984916306,-0.09750733371940865,0.010113033335076356,-0.008168013600137424,-0.149580514794194,-0.05710645232845371,0.015471267910892528,0.04150522534340368,-0.0012705039764042054,-0.056428592677334424,0.10080151740864231,-0.05881525189667366,0.003099399615605351,0.02121683450259621,0.13575477756896684
27,ETL-SAMPLE-50000026,2.139504468708587,3.881783126274889,0.7690245229928458,4.249470668902081,0.9468826254758537,-0.2927791360813071,3.3490735710714095,2.1255711204303926,-0.35203831974101724,5.850763013976593,1.2038303634971865,-0.28980800974099524,5.172596804690155,0.6465096622818501,0.0855042514527483,4.42362845668654,0.8646139493825414,-0.921775546106242,4.261866878683068,1.1606023972084611,0.9318388546634478,-155.038943798313,-0.58952138253,2.1534891873e-05,-0.016889721316,-0.003795135136828394,0.14643685671539317,0.03193904009181573,-0.09874096301307589,-0.0035983416476440665,-0.01070528144489662,0.14830099259031626,-0.02584719629320065,0.0033614115058933497,0.1743802397783766,-0.08550384351914977,-0.010113808107908687,0.03269883881854455,-0.17727312524361666,-0.060912301683409775,-0.022286191080444218,-0.07068009811872517,0.040259549093018626,-0.07046178366396047,0.04216804259819119,0.07679166481948951,0.03458697836888977,0.034736184792983404,0.17394275096798087
28,ETL-SAMPLE-50000027,2.0954904645194836,3.9828720414385104,0.7232214844097622,3.9597855699360327,0.9634295914209853,-0.5973672591465434,3.4844924798928663,2.0367710486342157,-0.27411104345277587,4.383887566039009,0.5204934950433616,-0.9250160760705936,4.582136853408143,1.2814513805888414,-1.006786283632171,5.9685212553973805,0.9287731181099615,-0.3303195750541342,4.373391206435111,1.4668796146425043,1.1156544100866268,-155.023404616074,-0.58850339005,2.759432677e-05,-0.0048143831179,0.03830883252825705,0.14172418159412126,0.0066471186986020725,-0.09761580894900312,-0.03327092562110081,-0.03729801561245746,0.14911530726997163,-0.011362938947191387,0.028441498210204214,0.16775221930527157,-0.08286469786149064,-0.05818910219891514,0.04903734261856719,-0.17597758926230886,-0.019291639648581698,0.01670957153514138,-0.21833777475085328,0.012017141583022703,0.03927630041449398,0.08490901966606466,0.19352962625072015,0.08000828967694164,0.06578162758544294,0.07428751719105928
29,ETL-SAMPLE-50000028,2.0959469711343166,3.7161237568114456,0.7942157189141633,4.224633356912289,2.116631034966079,-0.4279604306798161,3.3177375534602924,1.0001551499629935,-0.25155829538964974,4.425979266026114,2.4051270575103656,-0.9126734997907655,5.447273460791887,1.8353581797760121,-0.6040277566456571,5.741384762076313,2.0949288085533664,-0.0972100551919562,3.9703195653325234,1.4666118673859876,1.24662623482669,-155.029856916012,-0.59173313419,2.6492171687e-05,-0.033406155119,-0.004381952512926893,0.14641952985091664,0.036995067206726504,-0.10834697453879744,0.010215151879869575,0.017552673068084904,0.14134555233384044,-0.029295879583035672,0.004939456566480108,0.18274308829785807,-0.0996862551425744,0.02450146662486018,-0.032320843850760755,-0.15956798906286004,-0.08473528202597597,-0.024556121268259512,0.09839164495110464,-0.016976298080832765,-0.057764074446803766,0.080511319854183,-0.09894468476698608,-0.05840196514999052,0.005374006825975235,0.2432229610974981
