point_id,point_name,f1_C1,f2_O3,f3_C1-O3,f4_C2,f5_C2,f6_C2,f7_H5,f8_H5,f9_H5,f10_H6,f11_H6,f12_H6,f13_H7,f14_H7,f15_H7,f16_H8,f17_H8,f18_H8,f19_H9,f20_H9,f21_H9,wfn_energy,iqa,integration_error,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s
11,ETL-SAMPLE-50000010,2.1312647848760014,3.9387823169893497,0.6937795260505227,4.069883668355586,1.0571843862816919,-0.5251110630893802,3.340457927688177,2.164614394062668,-0.2701625787913947,5.800887201430173,1.1904656202516837,-0.3770803338085777,4.736705095569985,1.1776733452164256,-1.0200799133305394,4.868118110708089,0.6310705415208386,-0.4121490756577693,4.6934209765830115,1.943606612292221,0.8250063668725105,-155.045889647628,-0.59047906801,2.5280062974e-05,-0.022408701367,0.00254167089615958,0.14989477511480376,0.012003078859819827,-0.09859299768882977,-0.005625881689448517,-0.015776853666187526,0.1435004444343318,-0.014219375771804934,-0.016524657902393273,0.17642741722484137,-0.08307721145623856,-0.03671342086986943,0.014773273498229182,-0.16755143022862218,-0.019761542121202208,0.037759290579898824,-0.06755253953283832,0.02771295690294564,-0.0015712917941281593,0.05653678134932879,0.12095448623057543,0.08309935580473704,0.05631175804870562,0.06485369111009315
12,ETL-SAMPLE-50000011,2.0683542213162185,3.8037526834084687,0.7433795798622368,4.253338231334801,2.238016834924838,-0.30539213575104895,3.4017943442540726,1.066601410177835,-0.3531723809761448,4.417134533083695,2.6090739502084253,-0.8443717826111318,5.593636384884527,2.231045834269257,0.11394329550397664,5.74892128152025,2.018029237551831,-0.5091610081068492,4.155287715357471,1.2653950900824482,1.10590584794729,-155.041121587984,-0.59168937233,3.2197059258e-05,-0.027700894132,-0.014832940064259961,0.14387242915151574,0.02535561888874484,-0.09668555863928804,0.015973126491457445,0.011518776285861367,0.1485177304792771,-0.019297504648700725,-0.03979905347090509,0.1583615988466316,-0.08731298391681631,0.010164749922849589,-0.027564845389965852,-0.16421360550598096,-0.06645946343305445,-0.02187066563440547,0.17585504348296127,0.00931020642546865,-0.04695403815403465,0.07102550734884797,-0.07599536264577879,-0.019009014097920687,-0.011208787673342945,0.1755084801121011
13,ETL-SAMPLE-50000012,2.0625866573806895,3.8455502803993427,0.65853103808161,4.122166815648108,2.18315234262651,-0.5033728108114043,3.3181663550253893,0.9204786388763119,-0.27465761027727426,5.967035974589362,1.9660371529017595,-0.4245856014833898,4.615781043741308,2.1831283086377216,-1.066974038372377,4.498415296550323,2.5810801232841114,-0.12345437059670102,4.69431132288415,1.937710993564215,0.6638977332548983,-155.035827886174,-0.59162027565,2.6998150795e-05,-0.039811266639,0.006915459269604855,0.1562956511354989,0.00392180592825199,-0.08892287777713737,-0.0018863358759015434,0.010569777096934303,0.13745964427876375,-0.006271882803008855,0.013904251604333251,0.17020658994173848,-0.09247188532267578,0.02357773011746883,-0.011414297602063764,-0.1558800921329599,-0.014412839156214424,0.08054488711522326,0.05003800855473408,-0.03509013678547449,-0.053291242974997606,0.10712414471012204,-0.0750676431935011,-0.0888976402168022,0.03829411977700447,0.025209742351922363
14,ETL-SAMPLE-50000013,2.0761758079880095,3.951298948689642,0.6737806512579528,4.064939812294691,1.0434320636622452,-0.4995265386092863,3.2248095389452187,2.2123089162336504,-0.21331854638884462,5.575649621907515,0.9275927957004705,-0.18356763779690244,5.429792569668632,1.305745414717342,-0.7522746170437444,4.062779469242351,0.6633323585577922,-0.925104912693873,5.367209102423834,1.73431349785895,0.4778712744089754,-155.037601904692,-0.58901078787,2.8883505573e-05,-0.0041945760338,-0.0033593729290859464,0.13881259412035385,-0.00909416518763331,-0.08198124857905771,-0.0064748457492481305,-0.02821128938717139,0.1552904813082262,0.005518924613083281,-0.019458375565814656,0.14837300337668707,-0.09933416646140084,-0.014851278206917153,0.04537050995460625,-0.17120291472390736,-0.012900922089033307,0.04191969863132682,-0.07124799756395869,0.006331744195200785,-0.012325946834296012,0.1342582733728962,0.08575319213857559,0.048836232738829574,0.006208460254602939,0.016576896890617983
15,ETL-SAMPLE-50000014,2.0595934586125306,3.8683928424165,0.7774049236057842,3.9624842247642587,0.9399143129840863,-0.36700560349610106,3.4177548387032672,2.0887744985524392,-0.3071979940633777,5.793139218523243,1.157431483454367,-0.313179684236436,4.225351848546116,0.8052845095110747,-1.0414608917212285,4.926677893170769,0.6162461142270349,-0.0069367101147453794,3.973532193729961,1.8513524269204775,1.149225189767186,-155.040798290687,-0.59143234134,3.6149129716e-05,-0.028321638023,0.022056991360903316,0.14202287739266828,0.018572567050114258,-0.09739338876347045,-0.019188720689029125,-0.02666520386007572,0.14482277662255036,-0.014062523069036034,0.023331467047507246,0.16335453011199794,-0.08560646243004975,-0.033167867524914074,0.04116738346556247,-0.15476083465190105,-0.05670737003366089,-0.029418764175639094,-0.13937580168848776,0.042766630272483945,-0.040675915699131926,0.06929530050201398,0.11397776798526414,0.07384066450017232,0.02764729755108577,0.14023485560376603
16,ETL-SAMPLE-50000015,2.021316173432578,3.6749525398214944,0.8281738575243727,3.998957341487887,0.9871199918244338,-0.4102329701518781,3.6106558692866058,2.0891466208850846,-0.19985726610411153,4.428595773140275,0.818307047841102,-0.9423832099927839,5.128981728166732,0.7599403659974742,-0.0021407338745988262,5.677848451049483,1.2545607467602342,-0.43676924986778587,3.6814703861256937,1.585334143208747,1.3102026383184906,-155.033411676502,-0.59071170349,2.9748911593e-05,-0.032121903128,0.022889541323880828,0.14032202982567987,0.03717590822604902,-0.11544525280007255,-0.020711354871030485,-0.02951945868757026,0.13627859280802848,-0.03072685543028513,0.00820228564478306,0.18506236480433405,-0.08423670396261544,-0.040259157182424864,0.04099070277928924,-0.1428214036207864,-0.08418644076776144,-0.012142667900689123,-0.1219439617180147,0.01547873816946267,-0.034682177958017896,0.0552116267271777,0.13037997429455703,0.0671489533415767,0.007908766323911359,0.25584260173527495
17,ETL-SAMPLE-50000016,2.2555072698645366,4.315471586552484,0.5808576882734656,4.062891488999248,2.178476560906317,-0.5039569388144336,3.384725651028957,1.0199865643776236,-0.3287838192643618,5.839200427175738,2.075426895797383,-0.25253114930612186,4.847404319089405,1.9643376756051247,-0.9359821884599332,4.470272897670653,2.6421028597477307,-0.42059085922027045,5.244445066232559,1.914787014197605,0.5951524076634848,-155.041552626519,-0.58652313824,2.1020468712e-05,-0.0072142923562,-0.01348805205533464,0.14693675106651383,-0.022427000992634623,-0.0802673369636771,0.013824539011953971,0.011439909351696934,0.1666551610272928,0.0076572796117785535,-0.02649448092215241,0.15817508067619393,-0.10423566901390069,0.03577400686731353,-0.0027729940484929392,-0.1907353955994109,0.02786081352749575,0.05336113860792288,0.17692004971577807,-0.03056555810086116,0.03836784835065307,0.12429622827121777,-0.10967999258931828,-0.09755970242440834,-0.03222016103966439,-0.05454156959124801
18,ETL-SAMPLE-50000017,2.2229229788457827,4.042308767227572,0.7270019724255496,4.332122796739227,1.0005589212006107,-0.3852334686679698,3.3566658343957907,2.1732341363499534,-0.30854743333453427,4.640318634412689,0.9383746558413445,-0.9570270139046588,5.379434765327781,0.7727276516334329,-0.019749684296206778,5.993569510821589,1.2352053330434274,-0.4206552185606083,4.1052779997268845,1.9460979623562775,0.9939232824879798,-155.039913712863,-0.58835288877,2.0408271582e-05,-0.012698398617,-0.0044543843456014,0.1438450119204261,0.011948295371919285,-0.10071377017488724,-0.004404307919454255,-0.008527562411328338,0.1518868036044372,-0.00854949958040562,-0.016353095668569895,0.173171671313452,-0.08863663162013011,-0.008109965294318656,0.016663352529094656,-0.16708535925480844,-0.04859708745774243,-0.039249844075520464,-0.04485341990844215,0.02620038453610687,-0.02669157066743295,0.06125982000137926,0.06494160765827439,0.07278899831874525,0.004013782936283289,0.09884849262748541
19,ETL-SAMPLE-50000018,2.1675254019254035,3.9044847261142066,0.6774706188467504,4.35492930451096,1.029559191231183,-0.3757993290112125,3.5703636855943968,2.1121932664528575,-0.25597443499429595,4.963911108588496,0.6142001121465532,-0.2766548914312214,5.968706400466224,1.2301783196522422,-0.18788017869773196,5.06117168321221,1.1520070894409082,-0.8164183063013037,4.79757460828859,1.1943453899530216,0.6951829818726103,-155.045070733772,-0.58906666519,1.5325942415e-05,-0.0054727739828,-0.0007656375872690082,0.14214281825553438,0.0291331965455194,-0.1070571453318329,-0.00303454197557653,-0.003452626775159676,0.155323707296352,-0.024223770866705963,0.003052815178307307,0.17989560983756478,-0.06628753431606878,-0.007545407160986236,8.561751952603548e-05,-0.17511933166393368,-0.05363300983954005,0.0051960541271791425,-0.07097307702423314,0.011745793669232146,0.0173475409979688,0.009078666322885913,0.02047154314277056,0.06646808433546762,-0.020611444982963602,0.1587096227465622
20,ETL-SAMPLE-50000019,1.975184318756495,3.825596592422505,0.7240634329256573,4.097955946380447,0.984965172965892,-0.4381606497106228,3.201345263694118,2.1225304803349725,-0.3480542420580381,5.661903432799698,1.024139095387124,-0.09562171535133696,5.158300108129073,1.2408492743097708,-0.7732388494560014,4.248693667687878,0.56443123881886,-0.826219360817267,3.855897150067566,1.5028495663856642,1.1851532111481253,-155.044045941281,-0.59440283996,3.1760216271e-05,-0.056063304395,0.004595322938944404,0.14323500849808263,0.005639149218067617,-0.095296614663288,-0.011199386466560903,-0.010818337916166829,0.15071670576574595,-0.00812167514359976,0.007960869366297401,0.1637249157860319,-0.11143397676054918,-0.012734153046973,0.025214416157722283,-0.16264082686710696,-0.04649381842713838,0.030215751732236295,-0.11318321271500309,-0.00245150186775409,-0.030271129435021336,0.13891310857016617,0.08500131988867965,0.01669825617322439,0.030838473165049382,0.138722739657278
21,ETL-SAMPLE-50000020,2.060535905517509,3.77421969818555,0.7580385425967956,4.248708465801444,1.0259699646411948,-0.32050726558454296,3.386885923766201,2.104688552230214,-0.2532070735630479,4.929662540626909,0.8581947455596117,-0.840859118585628,5.18792958981539,0.8132437844310803,0.11185875595302484,5.741008857144928,1.323003101742191,-0.3521092219323118,5.111083266907867,1.332384782403881,0.6399151536502358,-155.039417456965,-0.58892725006,2.7404478577e-05,-0.0014665442603,0.0009247570052217519,0.13645124046943516,0.030077429489116,-0.10623181701317945,-0.002854135101875972,-0.0009118027795644046,0.14756051613613727,-0.021041737415809482,-0.0027156827842000322,0.17054387505065804,-0.06788439065912392,-0.021948062316162153,0.002529691042138865,-0.15527454871823618,-0.06432899613757853,-0.026436795360832346,-0.053094247925680495,0.009586215703024394,-0.003952106481100487,0.03472055102769576,0.07036612245996034,0.0356816378519762,-0.013042331007145058,0.1587813288062591
22,ETL-SAMPLE-50000021,2.089736654302882,3.8904623057827927,0.691149209483549,4.249734302083722,1.0421004448680378,-0.4548133516258792,3.4415733196163165,2.150059848657626,-0.2991966283725579,5.756334783701473,1.0677006814294145,-0.09884145070703143,5.539201008971644,1.279562307016652,-0.6875205123949873,4.540763910946806,0.606555618325142,-0.6524007390921481,5.058004471956084,1.2789527147370146,0.5734727550074133,-155.040942684703,-0.58925518411,2.2996122095e-05,-0.0037462124349,-0.0022601190921607145,0.14132879842542503,0.013204541225265654,-0.0963053351155134,-0.0012377451799873902,-0.0036178687790460857,0.14862285111166268,-0.009557694468763839,0.00012550289248786442,0.1613981299997013,-0.08409573835117261,-0.021591882002783613,0.008054206080173971,-0.1630570247093524,-0.04452232083357916,0.021609415854541014,-0.08248526770065819,-0.005345424047167244,-0.005412685217616346,0.0871472716136257,0.06395378028195693,0.014261107688614263,0.00010911615679983858,0.1130803814039613
23,ETL-SAMPLE-50000022,2.0479786681135583,3.744513717594147,0.7900501058387375,4.142808732894679,2.0543799992612595,-0.5345385320923008,3.3891511016778986,0.9850542316912843,-0.262732847202222,5.15435609329838,2.4004401082418942,-0.3076221138329078,5.918861033061021,1.8284615866940346,-0.43714936342642974,4.520971511641501,1.9219367753917065,-1.0557858382323917,4.579885994450571,1.1606273993390257,0.823742835591474,-155.036757078211,-0.58881272427,2.6731189991e-05,-0.017868010915,-0.002134592527320214,0.1481222248634908,0.03740387431622907,-0.11021446085981611,0.005591850988060355,0.0180077570275661,0.1304485240276558,-0.03250411830934837,0.029762243716200273,0.1872542806245011,-0.06489216196806197,0.03456215248824868,-0.0237277484748504,-0.15019896201442864,-0.03855806433801153,0.017298541890169675,0.029312343797833183,-0.04245115426094741,-0.023273061893211766,0.020550719487103204,-0.13476584468805447,-0.07268791812342534,0.08221784990442384,0.1322154144535495
24,ETL-SAMPLE-50000023,2.2214640952012075,4.082266544882622,0.6204784212869782,4.340943151768758,2.1452207376839976,-0.42586372376968695,3.5605466194895965,1.0110080494990596,-0.23684556595129072,5.834062917296285,1.915100448279044,-0.6071212143974781,4.624501442145231,2.4455892681110742,-0.9050512485464185,5.7636662594204395,2.168068020945221,-0.07052395985478263,5.709010460981766,1.612571765824903,0.4663121119443514,-155.025206920359,-0.58367556237,1.9310746979e-05,0.036905485554,-0.0034049872098693354,0.12514975614197846,-0.013209229677256506,-0.0956867321746492,0.0060736140506932185,0.012509681745139929,0.16679653889535073,0.009447197076821118,-0.004155815907026667,0.15415479618175046,-0.08209068303259295,0.026521762553380943,-0.020829447888118247,-0.1655021996010679,-0.008361823047783603,0.00042328889633257106,0.10491751106555687,0.003982228082691059,0.041415166856959715,0.10654855834326467,-0.08949466906549867,-0.016985602963682688,-0.0746684681458749,-0.011497275376517778
25,ETL-SAMPLE-50000024,2.0205966930156296,3.8377110173754923,0.7325833962616608,3.703077614684749,2.23948962453104,-0.597804030517742,3.3341052461158696,1.0484887828982963,-0.39517308904788917,4.012874177316744,2.0053155792024775,-1.189684971656671,4.194541122535027,2.755694724044303,-0.6484585598083035,5.541785941882947,2.114487542811767,-0.4555878847968125,4.5273357313978915,1.1651717532432562,0.8359807836730426,-155.041985233371,-0.58906267914,4.0803275784e-05,-0.043201584289,-0.04153369265185129,0.15565768221544152,0.0018765121951906383,-0.08496069351862799,0.03597426173863015,0.03686668612352577,0.12068484006239248,-0.008609244965122486,-0.03178299475731376,0.15509944239913978,-0.08947301614742506,0.058314717802014776,-0.04600812013785653,-0.1384057634277345,0.005141078782632591,0.0726553776910885,0.23538081453281406,-0.07069861129213001,0.007639861038711449,0.0893778240041126,-0.21684516762402276,-0.0667722931325739,0.10428675939322658,-0.015694310061276587
26,ETL-SAMPLE-50000025,2.056208763938089,3.9419318337606684,0.6916722117701677,4.091448874860435,1.038633815872333,-0.41496304358764924,3.1513647035958536,2.2078962704379457,-0.26723005282260204,5.416849792341797,1.2980436157910873,-0.6220850400051517,4.282837481019963,0.6452380394835315,-0.8538563516962021,5.5729890563169535,1.00022226263316,-0.048185564242514314,5.072167750627413,1.244673041233929,0.6921190987402985,-155.040111640985,-0.59069480151,3.0714417166e-05,-0.028089083909,-0.013401379403381113,0.1483547103775638,0.006563149353670441,-0.07940364405808316,0.0020881866079545445,-0.009691616005229295,0.14809186177280248,-0.004193243555481066,-0.01593412077248485,0.15014545657566336,-0.10244826018311083,-0.012582571154121595,0.02181415333605567,-0.1623517759572104,-0.03805342139208853,0.040738807264643837,-0.06320380878447182,-0.010715315988167613,-0.04007179097358971,0.12426360848025118,0.05718537391759588,0.02879747101357995,0.003632836213521108,0.08419438874660133
27,ETL-SAMPLE-50000026,2.0879303415156625,4.083699928015736,0.6737908707576122,4.2932239725479455,2.1153206134566114,-0.37212997289413824,3.3490735710714095,0.9620321369977889,-0.2886422694687348,4.6712492608020035,2.568538646002022,-0.3942086894071762,6.038996014791927,1.9826784076719226,-0.1688537819672782,4.977679790689361,1.8988406934683164,-0.8010064079063609,5.392495910722424,1.6001538705577434,0.406901015456422,-155.038943798313,-0.58724840663,2.1273400739e-05,0.023883668832,0.011774730489924194,0.1306346920366023,-0.0026560115685026653,-0.08945161258433,-0.005174764810902637,-0.000841900757329306,0.16776211799506002,0.0016966143641649412,0.004398757352057552,0.15792278240308588,-0.06558684954147898,-0.002155585301214264,-0.0038806260945313366,-0.18518446016207438,-0.019378943091310996,0.04200311525776884,0.03922203166108378,-0.009616065059909161,0.010525887795354122,0.05944857185976857,-0.011016198767056085,-0.006919987756049272,-0.026735247732836843,0.03369661332608469
28,ETL-SAMPLE-50000027,1.993329109854451,3.814618820669862,0.7825421121110281,3.962540400737804,2.174520193118891,-0.5809151813845761,3.4844924798928663,1.0895528417607383,-0.31073617664016656,5.698304001114619,1.9420492046371116,-0.5236061682107558,4.111602827174739,2.0570414005291564,-1.1941040470381763,5.407577399707903,2.506887691351827,-0.31563422786869855,5.273781786778969,1.400754456656404,0.6668696256542112,-155.023404616074,-0.58685909897,2.9902836932e-05,0.0021897632536,-0.02685533189628292,0.13788552197803178,0.012193612473492347,-0.10316023750536675,0.02672459983959571,0.03840192126759951,0.13138399284728883,-0.012553514944417275,0.0009210220480192898,0.16944614807970773,-0.06152503362322385,0.04104252757537515,-0.060276930184990016,-0.1325255282328403,-0.015947858468769577,0.020239270431120854,0.10968904309625732,-0.05365143850326856,0.012953903245486682,0.0313958800337102,-0.1762884269337562,-0.04009363716947858,0.053854908604912446,0.04318490528366494
29,ETL-SAMPLE-50000028,2.0161201928921413,3.796808298378501,0.7506226392483227,4.106789342912037,1.0143321418173132,-0.48174497343030664,3.3177375534602924,2.1831349555405,-0.22176928979346525,5.408008259280187,1.3104183642929152,-0.6360351545057789,4.269740307308628,0.7624330640746053,-1.0055026188453695,5.181030607962528,0.7586818911317431,-0.10751973461375572,4.8673557378962835,1.8995136660619478,0.8052206376672286,-155.029856916012,-0.5904774191,2.8315657807e-05,-0.030711168293,0.00580572524972552,0.14882913899542088,0.021402822925537045,-0.09563109090350747,-0.010088352200200299,-0.02447720106630726,0.1375658837267927,-0.01786784356827001,-0.0194807915299676,0.16779710058455222,-0.09508616949461575,-0.03521570428565356,0.037508900348011055,-0.1510972604601409,-0.044376330922336546,0.019804278577237988,-0.07080476584748131,0.017146349751659237,-0.05655575058089731,0.10761500941857331,0.14592778530829675,0.05664525540730673,0.028397290591468585,0.13428698403985262
